"ID","id_10m","lon_10m_point","lat_10m_point","INT_50","Hyperlink","Section","Assessed"
3180,3181,145.716548546838,-16.8477969881511,"","=HYPERLINK(""Frames_for_Analysis/3181_20250717_0002_R_0661.jpg"",""3181_20250717_0002_R_0661.jpg"")","",""
3181,3182,145.716476827386,-16.8478485317473,"","=HYPERLINK(""Frames_for_Analysis/3182_20250717_0002_R_0656.jpg"",""3182_20250717_0002_R_0656.jpg"")","",""
3182,3183,145.716405745057,-16.8479011014188,"","=HYPERLINK(""Frames_for_Analysis/3183_20250717_0002_R_0653.jpg"",""3183_20250717_0002_R_0653.jpg"")","",""
3183,3184,145.716334662728,-16.8479536710756,"","=HYPERLINK(""Frames_for_Analysis/3184_20250717_0002_R_0649.jpg"",""3184_20250717_0002_R_0649.jpg"")","",""
3184,3185,145.716262231714,-16.8480043869488,"50","=HYPERLINK(""Frames_for_Analysis/3185_20250717_0002_R_0644.jpg"",""3185_20250717_0002_R_0644.jpg"")","",""
3185,3186,145.716186054734,-16.8480499539743,"","=HYPERLINK(""Frames_for_Analysis/3186_20250717_0002_R_0640.jpg"",""3186_20250717_0002_R_0640.jpg"")","",""
3186,3187,145.716109877755,-16.8480955209887,"","=HYPERLINK(""Frames_for_Analysis/3187_20250717_0002_R_0636.jpg"",""3187_20250717_0002_R_0636.jpg"")","",""
3187,3188,145.716033700775,-16.8481410879922,"","=HYPERLINK(""Frames_for_Analysis/3188_20250717_0002_R_0632.jpg"",""3188_20250717_0002_R_0632.jpg"")","",""
3188,3189,145.715957523796,-16.8481866549847,"","=HYPERLINK(""Frames_for_Analysis/3189_20250717_0002_R_0627.jpg"",""3189_20250717_0002_R_0627.jpg"")","",""
3189,3190,145.715883062107,-16.8482345263463,"50","=HYPERLINK(""Frames_for_Analysis/3190_20250717_0002_R_0623.jpg"",""3190_20250717_0002_R_0623.jpg"")","",""
3190,3191,145.715813178421,-16.8482885479416,"","=HYPERLINK(""Frames_for_Analysis/3191_20250717_0002_R_0617.jpg"",""3191_20250717_0002_R_0617.jpg"")","",""
3191,3192,145.715743294736,-16.8483425695215,"","=HYPERLINK(""Frames_for_Analysis/3192_20250717_0002_R_0613.jpg"",""3192_20250717_0002_R_0613.jpg"")","",""
3192,3193,145.715673411051,-16.848396591086,"","=HYPERLINK(""Frames_for_Analysis/3193_20250717_0002_R_0608.jpg"",""3193_20250717_0002_R_0608.jpg"")","",""
3193,3194,145.715603527366,-16.8484506126351,"","=HYPERLINK(""Frames_for_Analysis/3194_20250717_0002_R_0604.jpg"",""3194_20250717_0002_R_0604.jpg"")","",""
3194,3195,145.715545747383,-16.8485160901395,"50","=HYPERLINK(""Frames_for_Analysis/3195_20250717_0002_R_0600.jpg"",""3195_20250717_0002_R_0600.jpg"")","",""
3195,3196,145.715490083955,-16.848583570907,"","=HYPERLINK(""Frames_for_Analysis/3196_20250717_0002_R_0595.jpg"",""3196_20250717_0002_R_0595.jpg"")","",""
3196,3197,145.715434420527,-16.8486510516504,"","=HYPERLINK(""Frames_for_Analysis/3197_20250717_0002_R_0591.jpg"",""3197_20250717_0002_R_0591.jpg"")","",""
3197,3198,145.715375339977,-16.8487157391809,"","=HYPERLINK(""Frames_for_Analysis/3198_20250717_0002_R_0586.jpg"",""3198_20250717_0002_R_0586.jpg"")","",""
3198,3199,145.715314409011,-16.8487789141413,"","=HYPERLINK(""Frames_for_Analysis/3199_20250717_0002_R_0581.jpg"",""3199_20250717_0002_R_0581.jpg"")","",""
3199,3200,145.715259362734,-16.8488460670816,"50","=HYPERLINK(""Frames_for_Analysis/3200_20250717_0002_R_0575.jpg"",""3200_20250717_0002_R_0575.jpg"")","",""
3200,3201,145.71521752394,-16.8489221481418,"","=HYPERLINK(""Frames_for_Analysis/3201_20250717_0002_R_0570.jpg"",""3201_20250717_0002_R_0570.jpg"")","",""
3201,3202,145.715175685145,-16.8489982291714,"","=HYPERLINK(""Frames_for_Analysis/3202_20250717_0002_R_0566.jpg"",""3202_20250717_0002_R_0566.jpg"")","",""
3202,3203,145.71516607307,-16.8490770717813,"","=HYPERLINK(""Frames_for_Analysis/3203_20250717_0002_R_0560.jpg"",""3203_20250717_0002_R_0560.jpg"")","",""
3203,3204,145.71519312438,-16.8491590561601,"","=HYPERLINK(""Frames_for_Analysis/3204_20250717_0002_R_0552.jpg"",""3204_20250717_0002_R_0552.jpg"")","",""
3204,3205,145.71522017569,-16.8492410405033,"50","=HYPERLINK(""Frames_for_Analysis/3205_20250717_0002_R_0546.jpg"",""3205_20250717_0002_R_0546.jpg"")","",""
3205,3206,145.715277565705,-16.8493053962354,"","=HYPERLINK(""Frames_for_Analysis/3206_20250717_0002_R_0541.jpg"",""3206_20250717_0002_R_0541.jpg"")","",""
3206,3207,145.715341086233,-16.8493661897573,"","=HYPERLINK(""Frames_for_Analysis/3207_20250717_0002_R_0537.jpg"",""3207_20250717_0002_R_0537.jpg"")","",""
3207,3208,145.715403774848,-16.8494277541894,"","=HYPERLINK(""Frames_for_Analysis/3208_20250717_0002_R_0533.jpg"",""3208_20250717_0002_R_0533.jpg"")","",""
3208,3209,145.715465214253,-16.8494904762354,"","=HYPERLINK(""Frames_for_Analysis/3209_20250717_0002_R_0529.jpg"",""3209_20250717_0002_R_0529.jpg"")","",""
3209,3210,145.715526653659,-16.8495531982605,"50","=HYPERLINK(""Frames_for_Analysis/3210_20250717_0002_R_0524.jpg"",""3210_20250717_0002_R_0524.jpg"")","",""
3210,3211,145.715590600042,-16.8496134838407,"","=HYPERLINK(""Frames_for_Analysis/3211_20250717_0002_R_0519.jpg"",""3211_20250717_0002_R_0519.jpg"")","",""
3211,3212,145.71565706988,-16.8496713169624,"","=HYPERLINK(""Frames_for_Analysis/3212_20250717_0002_R_0514.jpg"",""3212_20250717_0002_R_0514.jpg"")","",""
3212,3213,145.715730918742,-16.8497188433734,"","=HYPERLINK(""Frames_for_Analysis/3213_20250717_0002_R_0505.jpg"",""3213_20250717_0002_R_0505.jpg"")","",""
3213,3214,145.715813299241,-16.8497523480177,"","=HYPERLINK(""Frames_for_Analysis/3214_20250717_0002_R_0501.jpg"",""3214_20250717_0002_R_0501.jpg"")","",""
3214,3215,145.715899480421,-16.8497766075275,"50","=HYPERLINK(""Frames_for_Analysis/3215_20250717_0002_R_0496.jpg"",""3215_20250717_0002_R_0496.jpg"")","",""
3215,3216,145.715985676175,-16.8498007887429,"","=HYPERLINK(""Frames_for_Analysis/3216_20250717_0002_R_0492.jpg"",""3216_20250717_0002_R_0492.jpg"")","",""
3216,3217,145.716075308743,-16.8498065076712,"","=HYPERLINK(""Frames_for_Analysis/3217_20250717_0002_R_0488.jpg"",""3217_20250717_0002_R_0488.jpg"")","",""
3217,3218,145.716164925516,-16.8498123565,"","=HYPERLINK(""Frames_for_Analysis/3218_20250717_0002_R_0484.jpg"",""3218_20250717_0002_R_0484.jpg"")","",""
3218,3219,145.716253534802,-16.8498264906093,"","=HYPERLINK(""Frames_for_Analysis/3219_20250717_0002_R_0480.jpg"",""3219_20250717_0002_R_0480.jpg"")","",""
3219,3220,145.716342144088,-16.8498406247175,"50","=HYPERLINK(""Frames_for_Analysis/3220_20250717_0002_R_0475.jpg"",""3220_20250717_0002_R_0475.jpg"")","",""
3220,3221,145.716430145065,-16.849857717198,"","=HYPERLINK(""Frames_for_Analysis/3221_20250717_0002_R_0471.jpg"",""3221_20250717_0002_R_0471.jpg"")","",""
3221,3222,145.716517742753,-16.8498767709825,"","=HYPERLINK(""Frames_for_Analysis/3222_20250717_0002_R_0467.jpg"",""3222_20250717_0002_R_0467.jpg"")","",""
3222,3223,145.716605340441,-16.8498958247651,"","=HYPERLINK(""Frames_for_Analysis/3223_20250717_0002_R_0462.jpg"",""3223_20250717_0002_R_0462.jpg"")","",""
3223,3224,145.716692542779,-16.8499164343221,"","=HYPERLINK(""Frames_for_Analysis/3224_20250717_0002_R_0457.jpg"",""3224_20250717_0002_R_0457.jpg"")","",""
3224,3225,145.716779499391,-16.8499380108546,"50","=HYPERLINK(""Frames_for_Analysis/3225_20250717_0002_R_0453.jpg"",""3225_20250717_0002_R_0453.jpg"")","",""
3225,3226,145.716866456003,-16.8499595873848,"","=HYPERLINK(""Frames_for_Analysis/3226_20250717_0002_R_0449.jpg"",""3226_20250717_0002_R_0449.jpg"")","",""
3226,3227,145.716953412615,-16.8499811639124,"","=HYPERLINK(""Frames_for_Analysis/3227_20250717_0002_R_0445.jpg"",""3227_20250717_0002_R_0445.jpg"")","",""
3227,3228,145.717029811858,-16.8500258295277,"","=HYPERLINK(""Frames_for_Analysis/3228_20250717_0002_R_0442.jpg"",""3228_20250717_0002_R_0442.jpg"")","",""
3228,3229,145.717105376244,-16.8500723209759,"","=HYPERLINK(""Frames_for_Analysis/3229_20250717_0002_R_0438.jpg"",""3229_20250717_0002_R_0438.jpg"")","",""
3229,3230,145.717171126366,-16.8501301932613,"50","=HYPERLINK(""Frames_for_Analysis/3230_20250717_0002_R_0435.jpg"",""3230_20250717_0002_R_0435.jpg"")","",""
3230,3231,145.717233152825,-16.8501923835742,"","=HYPERLINK(""Frames_for_Analysis/3231_20250717_0002_R_0430.jpg"",""3231_20250717_0002_R_0430.jpg"")","",""
3231,3232,145.717295179284,-16.8502545738667,"","=HYPERLINK(""Frames_for_Analysis/3232_20250717_0002_R_0425.jpg"",""3232_20250717_0002_R_0425.jpg"")","",""
3232,3233,145.717357205743,-16.8503167641387,"","=HYPERLINK(""Frames_for_Analysis/3233_20250717_0002_R_0422.jpg"",""3233_20250717_0002_R_0422.jpg"")","",""
3233,3234,145.717399816904,-16.8503910554662,"","=HYPERLINK(""Frames_for_Analysis/3234_20250717_0002_R_0418.jpg"",""3234_20250717_0002_R_0418.jpg"")","",""
3234,3235,145.71743416426,-16.8504704973883,"50","=HYPERLINK(""Frames_for_Analysis/3235_20250717_0002_R_0414.jpg"",""3235_20250717_0002_R_0414.jpg"")","",""
3235,3236,145.717468511615,-16.8505499392771,"","=HYPERLINK(""Frames_for_Analysis/3236_20250717_0002_R_0409.jpg"",""3236_20250717_0002_R_0409.jpg"")","",""
3236,3237,145.717502858971,-16.8506293811325,"","=HYPERLINK(""Frames_for_Analysis/3237_20250717_0002_R_0405.jpg"",""3237_20250717_0002_R_0405.jpg"")","",""
3237,3238,145.717538524443,-16.8507082793312,"","=HYPERLINK(""Frames_for_Analysis/3238_20250717_0002_R_0400.jpg"",""3238_20250717_0002_R_0400.jpg"")","",""
3238,3239,145.717575270547,-16.8507867318178,"","=HYPERLINK(""Frames_for_Analysis/3239_20250717_0002_R_0396.jpg"",""3239_20250717_0002_R_0396.jpg"")","",""
3239,3240,145.717612016651,-16.8508651842718,"50","=HYPERLINK(""Frames_for_Analysis/3240_20250717_0002_R_0391.jpg"",""3240_20250717_0002_R_0391.jpg"")","",""
3240,3241,145.717648762756,-16.8509436366933,"","=HYPERLINK(""Frames_for_Analysis/3241_20250717_0002_R_0386.jpg"",""3241_20250717_0002_R_0386.jpg"")","",""
3241,3242,145.71767941148,-16.8510240082906,"","=HYPERLINK(""Frames_for_Analysis/3242_20250717_0002_R_0382.jpg"",""3242_20250717_0002_R_0382.jpg"")","",""
3242,3243,145.717698494069,-16.8511080204033,"","=HYPERLINK(""Frames_for_Analysis/3243_20250717_0002_R_0377.jpg"",""3243_20250717_0002_R_0377.jpg"")","",""
3243,3244,145.717717576658,-16.8511920324788,"","=HYPERLINK(""Frames_for_Analysis/3244_20250717_0002_R_0373.jpg"",""3244_20250717_0002_R_0373.jpg"")","",""
3244,3245,145.717734419546,-16.8512763892679,"50","=HYPERLINK(""Frames_for_Analysis/3245_20250717_0002_R_0370.jpg"",""3245_20250717_0002_R_0370.jpg"")","",""
3245,3246,145.71774382363,-16.851361891053,"","=HYPERLINK(""Frames_for_Analysis/3246_20250717_0002_R_0367.jpg"",""3246_20250717_0002_R_0367.jpg"")","",""
3246,3247,145.717753227714,-16.8514473927995,"","=HYPERLINK(""Frames_for_Analysis/3247_20250717_0002_R_0363.jpg"",""3247_20250717_0002_R_0363.jpg"")","",""
3247,3248,145.71773110036,-16.8515283334318,"","=HYPERLINK(""Frames_for_Analysis/3248_20250717_0002_R_0358.jpg"",""3248_20250717_0002_R_0358.jpg"")","",""
3248,3249,145.717695714061,-16.8516073561015,"","=HYPERLINK(""Frames_for_Analysis/3249_20250717_0002_R_0355.jpg"",""3249_20250717_0002_R_0355.jpg"")","",""
3249,3250,145.717670991429,-16.8516896950676,"50","=HYPERLINK(""Frames_for_Analysis/3250_20250717_0002_R_0349.jpg"",""3250_20250717_0002_R_0349.jpg"")","",""
3250,3251,145.717651082809,-16.8517735311233,"","=HYPERLINK(""Frames_for_Analysis/3251_20250717_0002_R_0342.jpg"",""3251_20250717_0002_R_0342.jpg"")","",""
3251,3252,145.717631174189,-16.8518573671418,"","=HYPERLINK(""Frames_for_Analysis/3252_20250717_0002_R_0332.jpg"",""3252_20250717_0002_R_0332.jpg"")","",""
3252,3253,145.717594864941,-16.8519352494032,"","=HYPERLINK(""Frames_for_Analysis/3253_20250717_0002_R_0329.jpg"",""3253_20250717_0002_R_0329.jpg"")","",""
3253,3254,145.717551671004,-16.8520106323692,"","=HYPERLINK(""Frames_for_Analysis/3254_20250717_0002_R_0328.jpg"",""3254_20250717_0002_R_0328.jpg"")","",""
3254,3255,145.717508477068,-16.8520860153052,"50","=HYPERLINK(""Frames_for_Analysis/3255_20250717_0002_R_0323.jpg"",""3255_20250717_0002_R_0323.jpg"")","",""
3255,3256,145.717465283132,-16.8521613982112,"","=HYPERLINK(""Frames_for_Analysis/3256_20250717_0002_R_0319.jpg"",""3256_20250717_0002_R_0319.jpg"")","",""
3256,3257,145.717422114132,-16.8522367939945,"","=HYPERLINK(""Frames_for_Analysis/3257_20250717_0002_R_0314.jpg"",""3257_20250717_0002_R_0314.jpg"")","",""
3257,3258,145.717379840421,-16.8523126531593,"","=HYPERLINK(""Frames_for_Analysis/3258_20250717_0002_R_0309.jpg"",""3258_20250717_0002_R_0309.jpg"")","",""
3258,3259,145.717337566711,-16.8523885122936,"","=HYPERLINK(""Frames_for_Analysis/3259_20250717_0002_R_0304.jpg"",""3259_20250717_0002_R_0304.jpg"")","",""
3259,3260,145.717296927236,-16.8524651793105,"50","=HYPERLINK(""Frames_for_Analysis/3260_20250717_0002_R_0300.jpg"",""3260_20250717_0002_R_0300.jpg"")","",""
3260,3261,145.717256753709,-16.8525420766456,"","=HYPERLINK(""Frames_for_Analysis/3261_20250717_0002_R_0295.jpg"",""3261_20250717_0002_R_0295.jpg"")","",""
3261,3262,145.717223626181,-16.8526218515513,"","=HYPERLINK(""Frames_for_Analysis/3262_20250717_0002_R_0291.jpg"",""3262_20250717_0002_R_0291.jpg"")","",""
3262,3263,145.717193412503,-16.8527028164457,"","=HYPERLINK(""Frames_for_Analysis/3263_20250717_0002_R_0288.jpg"",""3263_20250717_0002_R_0288.jpg"")","",""
3263,3264,145.717138525737,-16.8527688379503,"","=HYPERLINK(""Frames_for_Analysis/3264_20250717_0002_R_0283.jpg"",""3264_20250717_0002_R_0283.jpg"")","",""
3264,3265,145.717075005212,-16.8528296303619,"50","=HYPERLINK(""Frames_for_Analysis/3265_20250717_0002_R_0278.jpg"",""3265_20250717_0002_R_0278.jpg"")","",""
3265,3266,145.717010772517,-16.8528897154584,"","=HYPERLINK(""Frames_for_Analysis/3266_20250717_0002_R_0271.jpg"",""3266_20250717_0002_R_0271.jpg"")","",""
3266,3267,145.71694494444,-16.852948216069,"","=HYPERLINK(""Frames_for_Analysis/3267_20250717_0002_R_0267.jpg"",""3267_20250717_0002_R_0267.jpg"")","",""
3267,3268,145.716879116362,-16.8530067166616,"","=HYPERLINK(""Frames_for_Analysis/3268_20250717_0002_R_0262.jpg"",""3268_20250717_0002_R_0262.jpg"")","",""
3268,3269,145.716830308176,-16.8530780535207,"","=HYPERLINK(""Frames_for_Analysis/3269_20250717_0002_R_0257.jpg"",""3269_20250717_0002_R_0257.jpg"")","",""
3269,3270,145.716786267311,-16.8531529858317,"50","=HYPERLINK(""Frames_for_Analysis/3270_20250717_0002_R_0251.jpg"",""3270_20250717_0002_R_0251.jpg"")","",""
3270,3271,145.716751230841,-16.8532311612677,"","=HYPERLINK(""Frames_for_Analysis/3271_20250717_0002_R_0245.jpg"",""3271_20250717_0002_R_0245.jpg"")","",""
3271,3272,145.716732724469,-16.8533152903898,"","=HYPERLINK(""Frames_for_Analysis/3272_20250717_0002_R_0239.jpg"",""3272_20250717_0002_R_0239.jpg"")","",""
3272,3273,145.716714218096,-16.8533994194744,"","=HYPERLINK(""Frames_for_Analysis/3273_20250717_0002_R_0231.jpg"",""3273_20250717_0002_R_0231.jpg"")","",""
3273,3274,145.716729568344,-16.8534824009412,"","=HYPERLINK(""Frames_for_Analysis/3274_20250717_0002_R_0224.jpg"",""3274_20250717_0002_R_0224.jpg"")","",""
3274,3275,145.716754247088,-16.8535650661795,"50","=HYPERLINK(""Frames_for_Analysis/3275_20250717_0002_R_0219.jpg"",""3275_20250717_0002_R_0219.jpg"")","",""
3275,3276,145.716802544728,-16.8536368323771,"","=HYPERLINK(""Frames_for_Analysis/3276_20250717_0002_R_0215.jpg"",""3276_20250717_0002_R_0215.jpg"")","",""
3276,3277,145.716854758338,-16.8537067915127,"","=HYPERLINK(""Frames_for_Analysis/3277_20250717_0002_R_0210.jpg"",""3277_20250717_0002_R_0210.jpg"")","",""
3277,3278,145.716902524679,-16.8537794769343,"","=HYPERLINK(""Frames_for_Analysis/3278_20250717_0002_R_0205.jpg"",""3278_20250717_0002_R_0205.jpg"")","",""
3278,3279,145.716947093598,-16.8538541224435,"","=HYPERLINK(""Frames_for_Analysis/3279_20250717_0002_R_0201.jpg"",""3279_20250717_0002_R_0201.jpg"")","",""
3279,3280,145.716980898644,-16.8539328242773,"50","=HYPERLINK(""Frames_for_Analysis/3280_20250717_0002_R_0196.jpg"",""3280_20250717_0002_R_0196.jpg"")","",""
3280,3281,145.717001473428,-16.8540165118868,"","=HYPERLINK(""Frames_for_Analysis/3281_20250717_0002_R_0190.jpg"",""3281_20250717_0002_R_0190.jpg"")","",""
3281,3282,145.717022364304,-16.8541001240785,"","=HYPERLINK(""Frames_for_Analysis/3282_20250717_0002_R_0184.jpg"",""3282_20250717_0002_R_0184.jpg"")","",""
3282,3283,145.717045225818,-16.8541832662836,"","=HYPERLINK(""Frames_for_Analysis/3283_20250730_0003_R_3054.jpg"",""3283_20250730_0003_R_3054.jpg"")","",""
3283,3284,145.717068087331,-16.8542664084521,"","=HYPERLINK(""Frames_for_Analysis/3284_20250730_0003_R_3051.jpg"",""3284_20250730_0003_R_3051.jpg"")","",""
3284,3285,145.717064382255,-16.8543490271,"50","=HYPERLINK(""Frames_for_Analysis/3285_20250730_0003_R_3046.jpg"",""3285_20250730_0003_R_3046.jpg"")","",""
3285,3286,145.717037964342,-16.8544311981646,"","=HYPERLINK(""Frames_for_Analysis/3286_20250730_0003_R_3061.jpg"",""3286_20250730_0003_R_3061.jpg"")","",""
3286,3287,145.717026943384,-16.8545160576014,"","=HYPERLINK(""Frames_for_Analysis/3287_20250730_0003_R_3041.jpg"",""3287_20250730_0003_R_3041.jpg"")","",""
3287,3288,145.717021339589,-16.8546018628716,"","=HYPERLINK(""Frames_for_Analysis/3288_20250717_0002_R_0158.jpg"",""3288_20250717_0002_R_0158.jpg"")","",""
3288,3289,145.716997302387,-16.8546834693488,"","=HYPERLINK(""Frames_for_Analysis/3289_20250717_0002_R_0154.jpg"",""3289_20250717_0002_R_0154.jpg"")","",""
3289,3290,145.716961916082,-16.8547624906975,"50","=HYPERLINK(""Frames_for_Analysis/3290_20250730_0003_R_3037.jpg"",""3290_20250730_0003_R_3037.jpg"")","",""
3290,3291,145.716919988353,-16.8548383110015,"","=HYPERLINK(""Frames_for_Analysis/3291_20250717_0002_R_0145.jpg"",""3291_20250717_0002_R_0145.jpg"")","",""
3291,3292,145.71687377057,-16.8549120319597,"","=HYPERLINK(""Frames_for_Analysis/3292_20250717_0002_R_0140.jpg"",""3292_20250717_0002_R_0140.jpg"")","",""
3292,3293,145.716821355506,-16.8549807957171,"","=HYPERLINK(""Frames_for_Analysis/3293_20250717_0002_R_0136.jpg"",""3293_20250717_0002_R_0136.jpg"")","",""
3293,3294,145.716753750409,-16.8550374090285,"","=HYPERLINK(""Frames_for_Analysis/3294_20250717_0002_R_0130.jpg"",""3294_20250717_0002_R_0130.jpg"")","",""
3294,3295,145.716676495888,-16.8550808921936,"50","=HYPERLINK(""Frames_for_Analysis/3295_20250717_0001_R_2307.jpg"",""3295_20250717_0001_R_2307.jpg"")","",""
3295,3296,145.716616272075,-16.8551401163694,"","=HYPERLINK(""Frames_for_Analysis/3296_20250717_0002_R_0110.jpg"",""3296_20250717_0002_R_0110.jpg"")","",""
3296,3297,145.716600683075,-16.8552222430319,"","=HYPERLINK(""Frames_for_Analysis/3297_20250730_0003_R_3027.jpg"",""3297_20250730_0003_R_3027.jpg"")","",""
3297,3298,145.716612212224,-16.8553069851599,"","=HYPERLINK(""Frames_for_Analysis/3298_20250717_0002_R_0090.jpg"",""3298_20250717_0002_R_0090.jpg"")","",""
3298,3299,145.716631998454,-16.855390846147,"","=HYPERLINK(""Frames_for_Analysis/3299_20250730_0003_R_3020.jpg"",""3299_20250730_0003_R_3020.jpg"")","",""
3299,3300,145.716656192799,-16.8554736290152,"50","=HYPERLINK(""Frames_for_Analysis/3300_20250730_0003_R_3017.jpg"",""3300_20250730_0003_R_3017.jpg"")","",""
3300,3301,145.716680871691,-16.8555562933428,"","=HYPERLINK(""Frames_for_Analysis/3301_20250717_0002_R_0058.jpg"",""3301_20250717_0002_R_0058.jpg"")","",""
3301,3302,145.716707245868,-16.8556384762993,"","=HYPERLINK(""Frames_for_Analysis/3302_20250717_0002_R_0014.jpg"",""3302_20250717_0002_R_0014.jpg"")","",""
3302,3303,145.716733865152,-16.8557205870434,"","=HYPERLINK(""Frames_for_Analysis/3303_20250717_0002_R_0005.jpg"",""3303_20250717_0002_R_0005.jpg"")","",""
3303,3304,145.716763297843,-16.8558017899218,"","=HYPERLINK(""Frames_for_Analysis/3304_20250730_0003_R_3004.jpg"",""3304_20250730_0003_R_3004.jpg"")","",""
3304,3305,145.716794162431,-16.855882528264,"50","=HYPERLINK(""Frames_for_Analysis/3305_20250730_0003_R_3000.jpg"",""3305_20250730_0003_R_3000.jpg"")","",""
3305,3306,145.716826405148,-16.8559627472237,"","=HYPERLINK(""Frames_for_Analysis/3306_20250730_0003_R_2997.jpg"",""3306_20250730_0003_R_2997.jpg"")","",""
3306,3307,145.716861347088,-16.8560419489463,"","=HYPERLINK(""Frames_for_Analysis/3307_20250730_0003_R_2993.jpg"",""3307_20250730_0003_R_2993.jpg"")","",""
3307,3308,145.716896289028,-16.8561211506357,"","=HYPERLINK(""Frames_for_Analysis/3308_20250730_0003_R_2989.jpg"",""3308_20250730_0003_R_2989.jpg"")","",""
3308,3309,145.71693267854,-16.8561997482097,"","=HYPERLINK(""Frames_for_Analysis/3309_20250730_0003_R_2986.jpg"",""3309_20250730_0003_R_2986.jpg"")","",""
3309,3310,145.716957389522,-16.856281783671,"50","=HYPERLINK(""Frames_for_Analysis/3310_20250730_0003_R_2982.jpg"",""3310_20250730_0003_R_2982.jpg"")","",""
3310,3311,145.716972900958,-16.8563664398201,"","=HYPERLINK(""Frames_for_Analysis/3311_20250730_0003_R_2979.jpg"",""3311_20250730_0003_R_2979.jpg"")","",""
3311,3312,145.716983197639,-16.8564518450632,"","=HYPERLINK(""Frames_for_Analysis/3312_20250730_0003_R_2976.jpg"",""3312_20250730_0003_R_2976.jpg"")","",""
3312,3313,145.717001746281,-16.8565358397433,"","=HYPERLINK(""Frames_for_Analysis/3313_20250730_0003_R_2972.jpg"",""3313_20250730_0003_R_2972.jpg"")","",""
3313,3314,145.71702297818,-16.8566193757318,"","=HYPERLINK(""Frames_for_Analysis/3314_20250730_0003_R_2968.jpg"",""3314_20250730_0003_R_2968.jpg"")","",""
3314,3315,145.717047030797,-16.856702191873,"50","=HYPERLINK(""Frames_for_Analysis/3315_20250730_0003_R_2964.jpg"",""3315_20250730_0003_R_2964.jpg"")","",""
